# Fuente: Qhawarina (qhawarina.pe) | CC BY 4.0 | Generado: 2026-07-09
date,fx,spot_net_purchases,swaps_net,total_intervention,reference_rate,bond_sol_10y,bond_usd_10y,bvl
2026-03-02,3.3651,0.0,0.0,0.0,5.04,5.92,4.25,57419.0
2026-03-03,3.4112,0.0,0.0,0.0,5.08,5.99,4.25,55190.0
2026-03-04,3.4095,0.0,0.0,0.0,5.05,6.01,4.25,55683.0
2026-03-05,3.4326,0.0,0.0,0.0,5.09,6.09,4.25,53644.0
2026-03-06,3.483,0.0,0.0,0.0,5.14,6.14,4.25,53785.0
2026-03-09,3.4918,0.0,0.0,0.0,5.13,6.15,4.25,53219.0
2026-03-10,3.4422,0.0,0.0,0.0,5.09,6.08,4.25,54562.0
2026-03-11,3.4251,0.0,0.0,0.0,5.16,6.09,4.25,53923.0
2026-03-12,3.4474,0.0,0.0,0.0,5.25,6.14,4.25,52761.0
2026-03-13,3.4473,0.0,0.0,0.0,5.31,6.24,4.25,51733.0
2026-03-16,3.4259,0.0,0.0,0.0,5.28,6.26,4.25,52012.0
2026-03-17,3.4123,0.0,0.0,0.0,5.27,6.21,4.25,52048.0
2026-03-18,3.4365,0.0,0.0,0.0,5.29,6.21,4.25,50378.0
2026-03-19,3.4551,0.0,0.0,0.0,5.31,6.31,4.25,48776.0
2026-03-20,3.4773,0.0,0.0,0.0,5.48,6.38,4.25,48029.0
2026-03-23,3.4559,0.0,0.0,0.0,5.42,6.26,4.25,49750.0
2026-03-24,3.4595,0.0,0.0,0.0,5.45,6.33,4.25,49772.0
2026-03-25,3.4624,0.0,0.0,0.0,5.41,6.36,4.25,51454.0
2026-03-26,3.4684,0.0,0.0,0.0,5.5,6.46,4.25,50157.0
2026-03-27,3.4899,0.0,0.0,0.0,5.58,6.54,4.25,50363.0
2026-03-30,3.4907,0.0,0.0,0.0,5.54,6.6,4.25,50296.0
2026-03-31,3.4901,0.0,0.0,0.0,5.48,6.55,4.25,52503.0
2026-04-01,3.459,0.0,0.0,0.0,5.45,6.55,4.25,53343.0
2026-04-02,3.459,,,0.0,5.45,6.55,4.25,53343.0
2026-04-03,3.459,,,0.0,5.45,6.55,4.25,53343.0
2026-04-06,3.4296,0.0,0.0,0.0,5.45,6.55,4.25,52699.0
2026-04-07,3.4325,0.0,0.0,0.0,5.42,6.55,4.25,52206.0
2026-04-08,3.3871,0.0,0.0,0.0,5.31,6.26,4.25,53754.0
2026-04-09,3.3821,0.0,0.0,0.0,5.28,6.11,4.25,54177.0
2026-04-10,3.388,0.0,0.0,0.0,5.26,6.11,4.25,53574.0
2026-04-13,3.3709,0.0,0.0,0.0,5.22,6.05,4.25,54198.0
2026-04-14,3.3919,0.0,0.0,0.0,5.17,6.09,4.25,54016.0
2026-04-15,3.439,0.0,0.0,0.0,5.22,6.29,4.25,51594.0
2026-04-16,3.436,0.0,0.0,0.0,5.25,6.11,4.25,53059.0
2026-04-17,3.4372,0.0,0.0,0.0,5.2,6.05,4.25,53059.0
2026-04-20,3.4359,0.0,0.0,0.0,5.22,6.03,4.25,52578.0
2026-04-21,3.4381,0.0,0.0,0.0,5.25,6.06,4.25,51525.0
2026-04-22,3.4421,0.0,0.0,0.0,5.24,6.19,4.25,51757.0
2026-04-23,3.4619,0.0,0.0,0.0,5.28,6.2,4.25,51269.0
2026-04-24,3.4775,0.0,0.0,0.0,5.27,6.17,4.25,51882.0
2026-04-27,3.5077,0.0,0.0,0.0,5.31,6.23,4.25,51699.0
2026-04-28,3.5196,0.0,0.0,0.0,5.34,6.2,4.25,50691.0
2026-04-29,3.53,0.0,0.0,0.0,5.37,6.24,4.25,50297.0
2026-04-30,3.518,0.0,0.0,0.0,5.63,6.22,4.25,51297.0
2026-05-01,3.518,,,0.0,5.63,6.22,4.25,51297.0
2026-05-04,3.5174,0.0,0.0,0.0,5.59,6.25,4.25,50551.0
2026-05-05,3.4926,0.0,0.0,0.0,5.54,6.27,4.25,50791.0
2026-05-06,3.4676,0.0,0.0,0.0,5.64,6.2,4.25,52138.0
2026-05-07,3.4603,0.0,0.0,0.0,5.59,6.21,4.25,52049.0
2026-05-08,3.4448,0.0,0.0,0.0,5.44,6.21,4.25,52510.0
2026-05-11,3.4326,0.0,0.0,0.0,5.44,6.22,4.25,53388.0
2026-05-12,3.4328,0.0,0.0,0.0,5.55,6.21,4.25,53274.0
2026-05-13,3.4237,0.0,0.0,0.0,5.68,6.21,4.25,54374.0
2026-05-14,3.4174,0.0,0.0,0.0,5.74,6.24,4.25,53762.0
2026-05-15,3.4343,0.0,0.0,0.0,5.47,6.3,4.25,51974.0
2026-05-18,3.4293,0.0,0.0,0.0,5.49,6.32,4.25,51748.0
2026-05-19,3.4271,0.0,0.0,0.0,5.61,6.35,4.25,51332.0
2026-05-20,3.4109,0.0,0.0,0.0,5.5,6.3,4.25,52690.0
2026-05-21,3.4151,0.0,0.0,0.0,5.51,6.26,4.25,53653.0
2026-05-22,3.4196,0.0,0.0,0.0,5.46,6.27,4.25,52814.0
2026-05-25,3.413,0.0,0.0,0.0,5.46,6.25,4.25,52894.0
2026-05-26,3.4197,0.0,0.0,0.0,5.4,6.27,4.25,54663.0
2026-05-27,3.4186,0.0,0.0,0.0,5.37,6.25,4.25,54430.0
2026-05-28,3.4142,0.0,0.0,0.0,5.32,6.25,4.25,54571.0
2026-05-29,3.4145,0.0,0.0,0.0,5.3,6.19,4.25,55034.0
2026-06-01,3.4188,0.0,0.0,0.0,5.3,6.12,4.25,55075.0
2026-06-02,3.4101,0.0,0.0,0.0,5.29,6.03,4.25,55199.0
2026-06-03,3.4198,0.0,0.0,0.0,5.32,6.05,4.25,54085.0
2026-06-04,3.4147,0.0,0.0,0.0,5.28,6.0,4.25,53551.0
2026-06-05,3.4549,0.0,0.0,0.0,5.39,6.25,4.25,50929.0
2026-06-08,3.4842,0.0,0.0,0.0,5.47,6.1,4.25,52496.0
2026-06-09,3.365,0.0,245.0,245.0,5.41,5.95,4.25,52942.0
2026-06-10,3.4124,0.0,0.0,0.0,5.42,6.02,4.25,52885.0
2026-06-11,3.392,0.0,0.0,0.0,5.33,6.05,4.25,54960.0
2026-06-12,3.3884,0.0,0.0,0.0,5.3,6.0,4.25,56321.0
2026-06-15,3.3832,0.0,0.0,0.0,5.28,6.02,4.25,56588.0
2026-06-16,3.3796,0.0,221.0,221.0,5.26,6.05,4.25,57183.0
2026-06-17,3.3807,0.0,0.0,0.0,5.28,6.1,4.25,58001.0
2026-06-18,3.3856,0.0,0.0,0.0,5.28,6.11,4.25,56725.0
2026-06-19,3.3821,0.0,0.0,0.0,5.28,6.14,4.25,57309.0
2026-06-22,3.3845,0.0,0.0,0.0,5.31,6.13,4.25,57045.0
2026-06-23,3.4069,0.0,0.0,0.0,5.32,6.09,4.25,55660.0
2026-06-24,3.4229,0.0,0.0,0.0,5.27,6.08,4.25,54834.0
2026-06-25,3.4122,0.0,0.0,0.0,5.27,6.13,4.25,55499.0
2026-06-26,3.4109,0.0,0.0,0.0,5.3,6.09,4.25,55417.0
2026-06-29,3.4109,,,0.0,5.3,6.09,4.25,55417.0
2026-06-30,3.4101,0.0,0.0,0.0,5.31,6.08,4.25,55500.0
2026-07-01,3.4146,0.0,0.0,0.0,5.34,6.07,4.25,55759.0
2026-07-02,3.4051,0.0,0.0,0.0,5.35,6.07,4.25,55810.0
2026-07-03,3.3983,0.0,0.0,0.0,5.35,6.07,4.25,55977.0
2026-07-06,3.406,0.0,0.0,0.0,5.35,6.07,4.25,56156.0
2026-07-07,3.4061,0.0,0.0,0.0,5.35,6.07,4.25,55516.0
2026-07-08,3.4061,,,0.0,5.35,6.07,4.25,55516.0
2026-07-09,3.4061,,,0.0,5.35,6.07,4.25,55516.0
